LOSH_010/L_25N04573_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39201:1056
LOSH_010/L_25N04573_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39201:1056
LOSH_010/L_25N04574_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40900:1056
LOSH_010/L_25N04574_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40900:1056
LOSH_010/L_25N04584_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40091:1056
LOSH_010/L_25N04584_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40091:1056
LOSH_010/L_25N04588_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40042:1056
LOSH_010/L_25N04588_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40042:1056
LOSH_010/L_25N04598_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39039:1056
LOSH_010/L_25N04598_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39039:1056
LOSH_010/L_25N04599_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39314:1056
LOSH_010/L_25N04599_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39314:1056
LOSH_010/L_25N04604_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40495:1056
LOSH_010/L_25N04604_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:40495:1056
LOSH_010/L_25N04605_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39476:1056
LOSH_010/L_25N04605_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39476:1056
LOSH_010/L_25N04606_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:38910:1056
LOSH_010/L_25N04606_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:38910:1056
LOSH_010/L_25N26252_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39055:1056
LOSH_010/L_25N26252_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39055:1056
LOSH_010/L_25N26253_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:39136:1056
LOSH_010/L_25N26253_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:39136:1056
LOSH_010/L_25N26271_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:42291:1056
LOSH_010/L_25N26271_CKDL250033622-1A_2332T2LT4_L5_2.fq.gz	@LH00659:446:2332T2LT4:5:1101:42291:1056
LOSH_010/L_25N26273_CKDL250033622-1A_2332T2LT4_L5_1.fq.gz	@LH00659:446:2332T2LT4:5:1101:40107:1056
